b_a,b_s,seq,truth_arrangement_sd,est_arrangement_sd,var_null,sf_gsi,gsi_naive,z_submitted,p_submitted,p_perm
0.0,0.5,8,0.0,0.0,5.3548552487646097e-05,0.0,0.02155248311749425,1.3577261934025344,0.17455058211726815,1.0
0.0,0.5,9,0.0,0.0,0.0003330458898218141,0.0,0.02518453918239401,1.8284470211553825,0.06748248988629246,1.0
0.0,0.5,10,0.0,0.0,0.0003344252610619498,0.0,0.039087393869850585,0.5750133890606526,0.5652822418747752,1.0
0.0,0.5,11,0.0,0.0,3.6308209968259344e-05,0.0,0.03147869069626091,0.33080509431123223,0.7407917126372772,1.0
0.0,0.5,12,0.0,0.0,3.885620840805273e-05,0.0,0.01874809393041373,0.4106372024406228,0.6813385802885203,1.0
0.0,0.5,13,0.0,0.0017311784052712188,7.04525370739078e-05,0.001987897194955791,0.0497095351165467,1.4603677627566878,0.14418902769345276,1.0
0.0,0.5,14,0.0,0.0,2.082150665213039e-05,0.0,0.03739428050304716,0.005027844435695143,0.9959883774524287,1.0
0.0,0.5,15,0.0,0.002606888274952646,0.00011450413947994544,0.0027943622343624182,0.05567376378615168,0.5123372255836972,0.6084150165074771,1.0
0.0,0.5,16,0.0,0.0020138193417440896,0.0001452723410174015,0.002468355612832726,0.023817441884281962,0.4061192885898519,0.6846549538755204,1.0
0.0,0.5,17,0.0,0.0,0.0013867619052743878,0.0,0.031252810411583926,0.7001483196292285,0.4838346824795041,1.0
0.0,0.5,18,0.0,0.0023991974935989387,0.0014659834374262715,0.001899634087193455,0.0443769820842211,1.8072879808089135,0.07071738907773595,1.0
0.0,0.5,19,0.0,0.0,0.0007245251447597709,0.0,0.02286804553798174,0.6477251712542365,0.5171627208602656,1.0
0.0,0.5,20,0.0,0.007585463867471555,0.00025647404096324655,0.0074500091555524195,0.03278905058558605,1.4824067961811274,0.13823208672875342,1.0
0.0,0.5,21,0.0,0.0,2.3503193096704315e-05,0.0,0.020934842441875462,0.7246674755380709,0.4686560528879897,1.0
0.0,0.5,22,0.0,0.0,0.0002388091355130599,0.0,0.026326762855436003,0.05208636829198326,0.9584598747493174,1.0
0.0,0.5,23,0.0,0.0,0.0007319176752347762,0.0,0.04736445041435363,0.6533462264244666,0.5135330973045209,1.0
0.0,0.5,24,0.0,0.008377016391340333,0.00026941207976282895,0.010585806084180215,0.0456014570809953,1.1773767427622377,0.23904516841027723,1.0
0.0,0.5,25,0.0,0.0,6.548852688192151e-05,0.0,0.02495528144239868,0.9102492756832974,0.36269106266055884,1.0
0.0,0.5,26,0.0,0.0,0.00015047960433474362,0.0,0.03487828570946532,0.24024118113642884,0.8101432903859309,1.0
0.0,0.5,27,0.0,0.00197642353760523,0.000419377143599661,0.0023553975221474693,0.029304211726578325,1.9546465392593029,0.05062480418408377,1.0
0.0,0.5,28,0.0,0.0,0.0009205789855569668,0.0,0.03201355913733747,0.1603186849959541,0.8726300407470602,1.0
0.0,0.5,29,0.0,0.0,2.388443595079924e-05,0.0,0.04193401482693317,0.3345709540919899,0.7379487586222448,1.0
0.0,0.5,30,0.0,0.009057767845832633,0.00012488435632562584,0.009311422827687836,0.05636554349980942,1.1616554127109728,0.24537546379221165,0.8575712143928036
0.0,0.5,31,0.0,1.124366563280595e-16,0.0005140532937536644,1.2675281802218926e-16,0.06118730341909009,0.756810985031202,0.44916311066016235,1.0
0.0,0.5,32,0.0,0.001991087895042632,5.052697834333453e-05,0.002932840285681928,0.043797962790547776,1.4692501556563744,0.1417649508677883,1.0
0.0,0.5,33,0.0,0.0,0.0004679370775920519,0.0,0.03810353192170864,1.7198797367514025,0.08545430457044056,1.0
0.0,0.5,34,0.0,0.0,8.664722068827203e-05,0.0,0.03326439100585074,0.07106013783691092,0.9433498933318669,1.0
0.0,0.5,35,0.0,0.0,0.00013207502120430632,0.0,0.02766583670589009,1.325883066842241,0.1848784326546129,1.0
0.0,0.5,36,0.0,0.0,0.004375171612193473,0.0,0.05896506880093295,0.522339393170052,0.6014340459217973,1.0
0.0,0.5,37,0.0,0.0,8.005397248389331e-05,0.0,0.018552313625992026,0.7895195972451992,0.4298083804020012,1.0
0.0,0.5,38,0.0,0.0,0.0001535730377801764,0.0,0.05832097788755322,2.0356821239735954,0.041782285260444585,1.0
0.0,0.5,39,0.0,0.0025014813155380916,8.911922566923258e-05,0.002654398516683684,0.03749171072521395,0.39070392906513984,0.6960160942887625,1.0
0.0,0.5,40,0.0,0.007088783059847277,0.0016598095328684776,0.006836652558277896,0.046500091000317184,1.1088297330360817,0.26750364118336734,1.0
0.0,0.5,41,0.0,0.010468960706401265,0.0002307985830519578,0.016924137063178094,0.025384718548043535,0.5758509363736267,0.5647159411255895,0.991504247876062
0.0,0.5,42,0.0,0.0,0.00014367904294709853,0.0,0.020906934736866573,0.6023022243759832,0.5469729804610772,1.0
0.0,0.5,43,0.0,0.0017319737169206066,0.02158889761370345,0.001977736924218448,0.04623750447673974,0.9149157239678762,0.36023587467743257,1.0
0.0,0.5,44,0.0,0.0,0.00015028342476738438,0.0,0.027076308495915514,1.4508726526116504,0.14681532424964217,1.0
0.0,0.5,45,0.0,0.0,0.00036022366732593996,0.0,0.04395477639850868,0.6626362026214819,0.5075635781551151,1.0
0.0,0.5,46,0.0,0.0,0.00011590772960172847,0.0,0.07014385168730294,0.5271921653067952,0.5980601488038304,1.0
0.0,0.5,47,0.0,0.0,5.1054106427057735e-05,0.0,0.016794330573210437,0.6561463259190192,0.5117299798826087,1.0
0.0,0.5,48,0.0,0.0,0.00031260548594556534,0.0,0.03306783280016095,0.07626729523744877,0.9392064446562232,1.0
