model,reference,sd_arrange,sd_null,sd_full,var_arrange,var_null,var_full,sf_gsi,gsi_naive,arrangement_share,spacer_share,p_perm,p_gpd,z_submitted
billboard,0.5351466536521912,0.031034850148195375,0.20921129980892966,0.26443789652896177,0.0009631619237209424,0.04376936796774185,0.0699274011206619,0.05799316866954738,0.6490289317201645,0.013773741169916736,0.6259258497568992,1.0,,0.4829505618254664
billboard,1.3085702657699585,0.061811733441870347,0.16945757676314752,0.2354432067812618,0.0038206903910888326,0.02871587032243803,0.055433503619444005,0.04723608281401727,0.15539224531840537,0.06892384824380245,0.5180237301898697,1.0,,0.8774255843831985
billboard,0.5113272070884705,0.048972859630243046,0.22384774943769964,0.2589374215604122,0.0023983409803634893,0.050107814928323155,0.06704858828435463,0.0957759707508967,0.34355611309197054,0.03577019355265273,0.7473358680695071,1.0,,0.9360192207732665
billboard,0.6846662759780884,0.07810479600182398,0.17546713340364514,0.2344660072650848,0.006100359158486538,0.030788714904892604,0.054974308562830795,0.1140771770746944,0.31216148104583336,0.11096745585284377,0.5600564283533246,1.0,,0.28336128717582154
billboard,-0.48637741804122925,0.08239621681347592,0.2928277378200547,0.34742490284457017,0.006789136545173333,0.08574808403681071,0.12070406311655901,0.16940798186171413,2.3469445087397864,0.05624613099077982,0.7103993173287569,1.0,,0.973863869345033
billboard,-0.5531015992164612,0.022218688956731753,0.3640736385023165,0.26924639467216893,0.0004936701389559936,0.13254961425231543,0.07249362104396137,0.04017108066258958,0.5344904829822084,0.006809842464023471,1.8284314170475093,1.0,,0.18331744176958165
billboard,0.4801391065120697,0.03235081356100346,0.24448387320746315,0.3572751404260916,0.0010465751380588054,0.05977236425852291,0.1276455259664835,0.06737800175456074,1.1253199200240376,0.008199074194998497,0.46826838470012366,1.0,,0.45525554544882796
billboard,0.48834705352783203,0.12852193419630167,0.1520022723195234,0.2432404355405392,0.016517887569558496,0.02310469079029855,0.059165909481951204,0.263177453959957,0.3830977533658875,0.2791791373476198,0.39050681368038004,0.8604279144171165,,0.6026276567852952
billboard,-0.39091747999191284,0.14781923530903207,0.1957023121838985,0.285255998229509,0.021850526327346992,0.03829939499412407,0.08137098452591364,0.37813411493415466,0.4435107661165318,0.26852970324315556,0.47067631315099956,0.9070185962807439,,0.8843273722550716
billboard,-0.38631778955459595,0.05369530082742849,0.18616549893153933,0.2668975376513025,0.0028831853309480423,0.03465759299242897,0.07123429560432842,0.13899256591143871,0.7653032901632006,0.04047468015915708,0.48652959502730125,1.0,,0.14076706498611868
billboard,0.04696778953075409,0.02139065223953242,0.28497918645599074,0.22544353219922114,0.0004575600032326134,0.08121313671311833,0.050824786210461256,0.455432381494684,1.3663701172813338,0.009002694105547146,1.5979041481221665,1.0,,0.9402011726692145
billboard,0.49335795640945435,0.060281803947251196,0.2617788829751715,0.23947135817233337,0.0036338958871348303,0.06852818357172853,0.05734653138490197,0.12218674729798276,1.139546845743733,0.06336731794194535,1.1949839321889735,1.0,,1.1826542840536922
billboard,-0.47834116220474243,0.11643144871535761,0.19208170913015735,0.191377828957786,0.013556282249956949,0.036895382982362376,0.03662547341659559,0.24340671034603945,0.3717150077170982,0.3701326149633981,1.0073694491999245,0.9998000399920016,,0.19077339856197037
billboard,0.6327512264251709,0.07623539396723929,0.3474160597099922,0.30803332937187805,0.005811835293340184,0.12069791854441683,0.09488453200392392,0.1204824120182956,4.7269214115376235,0.061251662105471914,1.2720505228336416,1.0,,1.8426106294278999
